0	0.106894287399679	12836.547548	0.064516	0.007465
644.347166532905	0.106894287399679	13137.089700	0.066026	0.184117
1351.72614727127	0.106894287399679	13352.714509	0.067110	0.093814
2128.32815489567	0.106894287399679	13470.018974	0.067699	0.059849
2980.93717776886	1.68388251211878	895.017803	0.004498	0.004343
3916.86411597111	1.68388251211878	976.265001	0.004907	0.005170
4944.40782905297	2.32404219414125	771.867107	0.003879	0.003721
6072.52581621188	2.32404219414125	842.632108	0.004235	0.003562
7310.90008025682	2.55612265557785	836.151916	0.004202	0.003301
8670.52990329053	2.55612265557785	912.323259	0.004585	0.003437
10163.1390710273	2.11001065449438	1204.263073	0.006053	0.004464
11801.7027845104	2.11001065449438	1310.239453	0.006585	0.004936
13600.6452520064	1.61169780228732	1861.666698	0.009357	0.007217
15575.5762331461	1.61169780228732	2014.954162	0.010127	0.008026
17743.6862227127	1.29379879032905	2707.501124	0.013608	0.010966
20123.9440425361	1.29379879032905	2909.572361	0.014623	0.012008
22737.0309775281	1.1387191581862	3539.217396	0.017788	0.014834
25605.7359594703	1.1387191581862	3773.434803	0.018965	0.016130
28755.1531589085	1.16564946970305	3920.494802	0.019704	0.016958
32212.6161211878	1.16564946970305	4158.324866	0.020899	0.018208
36008.3564060995	1.29950480513644	3950.988873	0.019857	0.017502
40175.4377239165	1.29950480513644	4179.046068	0.021004	0.018725
44750.1511191814	1.50981942170947	3801.990263	0.019109	0.017224
49772.4760184591	1.50981942170947	4015.958599	0.020184	0.018276
55286.0802303371	1.74948082548154	3658.139728	0.018386	0.016710
61339.1103130016	1.74948082548154	3858.145306	0.019391	0.017593
67984.3233021669	1.8616815529695	3814.162596	0.019170	0.017410
75279.6794867576	1.8616815529695	4001.431244	0.020111	0.018293
83288.6717287319	1.82209657837079	4267.678716	0.021449	0.019549
92081.2475585875	1.82209657837079	4430.406752	0.022267	0.020371
101733.940903291	1.74945887082665	4757.866582	0.023913	0.021900
112331.05763764	1.74945887082665	4869.248723	0.024472	0.022465
123964.807312199	1.73994445521669	4975.129254	0.025005	0.022945
136736.752160514	1.73994445521669	5016.485662	0.025212	0.023121
150758.202282905	1.8233984894061	4797.318500	0.024111	0.022077
166151.335333868	1.8233984894061	4776.002397	0.024004	0.021917
183050.382073435	1.96708804658909	4383.264052	0.022030	0.020078
201602.68019061	1.96708804658909	4314.300491	0.021683	0.019710
221969.991582665	2.11404665188604	3926.134077	0.019732	0.017911
244329.885498395	2.11404665188604	3813.698396	0.019167	0.017379
268877.187545345	2.23374635766453	3477.153109	0.017476	0.015830
295826.021472713	2.23374635766453	3320.150326	0.016687	0.015113
325411.258178571	2.34893804097111	2985.434483	0.015005	0.013575
357890.8868126	2.34893804097111	2793.311523	0.014039	0.012687
393547.990695024	2.50680225517657	2424.691976	0.012186	0.010995
432693.447739165	2.50680225517657	2222.475466	0.011170	0.010047
475668.499146067	2.73195236388443	1851.945128	0.009308	0.008357
522847.910874799	2.73195236388443	1665.628215	0.008371	0.007481
574642.871656902	3.01567529638844	1344.967261	0.006760	0.006032
631505.010698234	3.01567529638844	1187.949974	0.005971	0.005302
693930.020197031	3.30539111785714	947.187683	0.004760	0.004225
762462.068229535	3.30539111785714	818.872839	0.004116	0.003644
837698.672683387	3.45753468081862	665.051281	0.003342	0.002963
920295.772782905	3.45753468081862	554.529447	0.002787	0.002483
1010973.39339005	2.81788800589888	533.740731	0.002683	0.002378
1110522.03380899	2.81788800589888	389.982930	0.001960	0.001779
1219809.64936637	2.81788800589888	273.852677	0.001376	0.001286
1339788.9623114	2.81788800589888	184.106309	0.000925	0.000893
