0	0.250131413804173	7166.431955	0.033942	0.009178
780.8261894061	0.250131413804173	7569.302142	0.035850	0.094406
1636.07922953451	0.250131413804173	7967.229146	0.037735	0.052041
2572.80835955056	0.250131413804173	8354.384252	0.039569	0.035783
3598.71856179775	0.409534383627608	5380.089700	0.025482	0.020313
4722.41646548957	0.409534383627608	5707.649808	0.027033	0.021457
5953.08247512038	0.57915875024077	4291.531833	0.020326	0.016396
7301.04454574639	0.57915875024077	4574.960217	0.021668	0.017182
8777.45031139647	1.10965042760835	2557.780592	0.012114	0.009714
10394.4310208668	1.10965042760835	2754.482870	0.013046	0.010528
12165.4294093098	1.45606042279294	2262.169558	0.010714	0.008807
14105.1996982344	1.45606042279294	2439.712669	0.011555	0.009662
16229.7256276083	1.37970095120385	2771.373660	0.013126	0.011222
18556.7122632424	1.37970095120385	2976.621042	0.014098	0.012369
21105.3400930979	1.1960855752809	3674.682694	0.017404	0.015600
23896.6748667737	1.1960855752809	3917.279234	0.018553	0.017102
26953.9954670947	1.11374609020867	4467.958071	0.021161	0.019924
30302.5480064205	1.11374609020867	4725.878518	0.022383	0.021544
33970.1196019262	1.21558391653291	4572.350124	0.021656	0.021131
37987.0383756019	1.21558391653291	4819.672920	0.022827	0.022429
42386.58329374	1.44081621540931	4285.212329	0.020296	0.020048
47205.3120385233	1.44081621540931	4515.032509	0.021384	0.021137
52482.9790401284	1.67554768282504	4088.322346	0.019363	0.019192
58263.5190914928	1.67554768282504	4302.442709	0.020378	0.020182
64594.7194767255	1.83702899422151	4122.352488	0.019525	0.019353
71528.957682183	1.83702899422151	4322.066087	0.020470	0.020280
79123.8571396469	1.86953199775281	4436.112342	0.021011	0.020822
87442.205258427	1.86953199775281	4614.887592	0.021857	0.021699
96553.0190080257	1.82051428443018	4902.143846	0.023218	0.023061
106531.79082183	1.82051428443018	5039.156282	0.023867	0.023755
117461.144340289	1.79317525842697	5224.432520	0.024744	0.024623
129431.57212199	1.79317525842697	5296.750083	0.025087	0.024962
142542.419258427	1.83532315120385	5213.548111	0.024693	0.024535
156902.211245586	1.83532315120385	5216.035169	0.024705	0.024496
172629.883502408	1.93091138073836	4930.123925	0.023350	0.023112
189855.928921348	1.93091138073836	4870.457784	0.023068	0.022783
208722.889675762	2.052672870626	4497.404269	0.021301	0.021011
229387.242481541	2.052672870626	4384.720436	0.020767	0.020456
252020.054340289	2.18798911845907	3982.443352	0.018862	0.018563
276808.94976886	2.18798911845907	3826.662807	0.018124	0.017821
303959.25834992	2.32625803210273	3430.599136	0.016248	0.015967
333696.063929374	2.32625803210273	3241.759907	0.015354	0.015081
366265.598070626	2.45798499678973	2871.433515	0.013600	0.013352
401937.78105939	2.45798499678973	2659.949929	0.012598	0.012362
441008.189133226	2.59652349373997	2307.202525	0.010928	0.010716
483800.595486356	2.59652349373997	2089.503974	0.009896	0.009691
530669.429306581	2.78325911428571	1746.118879	0.008270	0.008092
582003.218426966	2.78325911428571	1546.184847	0.007323	0.007144
638227.048362761	3.06491264911718	1231.738646	0.005834	0.005688
699806.988577849	3.06491264911718	1070.409305	0.005070	0.004926
767253.207264847	3.42089467319422	826.230693	0.003913	0.003806
841124.479579454	3.42089467319422	705.897275	0.003343	0.003252
922032.859810594	3.65415436147673	556.265855	0.002635	0.002574
1010648.84535795	3.65415436147673	461.057018	0.002184	0.002153
1107706.54070947	3.09496481252006	427.468174	0.002025	0.001993
1214010.21487319	3.09496481252006	315.385442	0.001494	0.001508
1330440.69487319	3.09496481252006	224.120514	0.001061	0.001101
1457962.57892456	3.09496481252006	152.855303	0.000724	0.000769
