0	1.26028183242376	2465.994548	0.009414	0.000250
1078.7738511236	1.26028183242376	2664.060304	0.010171	0.012199
2255.86573194222	1.26028183242376	2875.439572	0.010978	0.019005
3540.15980176565	1.26028183242376	3100.537742	0.011837	0.011308
4941.36940810594	1.75964923976726	2396.480427	0.009149	0.007514
6470.15554213483	1.75964923976726	2588.618742	0.009883	0.007842
8138.24529414125	2.35611853410915	2089.416645	0.007977	0.006629
9958.19494261637	2.35611853410915	2259.487401	0.008626	0.007266
11943.9822315409	2.09278941982343	2746.852276	0.010487	0.008990
14110.5325485554	2.09278941982343	2961.418526	0.011306	0.010040
16474.4296577047	1.49064610906902	4465.243050	0.017047	0.015658
19053.5603330658	1.49064610906902	4775.407099	0.018231	0.017299
21867.5881805778	1.26103731500803	6013.538233	0.022958	0.022161
24937.9536380417	1.26103731500803	6378.955783	0.024353	0.023824
28287.9924305778	1.21710350200642	6988.825771	0.026681	0.026338
31943.0540260835	1.21710350200642	7364.899296	0.028117	0.028061
35930.9754570626	1.27872929566613	7370.845345	0.028140	0.028332
40282.081320626	1.27872929566613	7731.709424	0.029517	0.029948
45029.5391448636	1.45154396256019	7138.074611	0.027251	0.027802
50209.3593888443	1.45154396256019	7473.366634	0.028531	0.029113
55860.8692644462	1.67378087865169	6781.142563	0.025888	0.026441
62027.0681027287	1.67378087865169	7090.398391	0.027069	0.027556
68754.8642648475	1.80665631380417	6854.100910	0.026167	0.026622
76095.3120529695	1.80665631380417	7135.513367	0.027241	0.027692
84104.3224430177	1.78536065489567	7482.663703	0.028566	0.029049
92842.7815401284	1.78536065489567	7715.439131	0.029455	0.030039
102377.024400482	1.70151919827448	8291.522890	0.031654	0.032313
112779.545764045	1.70151919827448	8429.827562	0.032182	0.032947
124129.473876405	1.66794497311396	8679.961608	0.033137	0.033923
136513.162766051	1.66794497311396	8692.140528	0.033184	0.033979
150024.547610754	1.72233050597913	8376.719366	0.031980	0.032712
164766.56620305	1.72233050597913	8279.441335	0.031608	0.032272
180851.158950241	1.84818153250401	7586.422094	0.028963	0.029532
198400.57188443	1.84818153250401	7418.064854	0.028320	0.028809
217548.185850722	2.00454405252809	6653.139935	0.025400	0.025813
238439.819517255	2.00454405252809	6436.710750	0.024573	0.024934
261233.966286116	2.15409143523274	5758.826525	0.021985	0.022293
286104.04494703	2.15409143523274	5500.142546	0.020998	0.021277
313239.110410112	2.27949101484751	4924.469640	0.018800	0.019037
342845.512082263	2.27949101484751	4626.018366	0.017661	0.017879
375148.196877207	2.38532701757624	4111.881977	0.015698	0.015878
410392.841413724	2.38532701757624	3784.217080	0.014447	0.014606
448847.27348114	2.49750301962279	3289.090288	0.012557	0.012679
490803.841148475	2.49750301962279	2957.519601	0.011291	0.011384
536581.544962681	2.6524572358748	2475.801619	0.009452	0.009514
586528.288602327	2.6524572358748	2175.053610	0.008304	0.008333
641023.840264045	2.87733834101124	1743.351079	0.006656	0.006668
700482.557138042	2.87733834101124	1499.878903	0.005726	0.005716
765356.228339085	3.17029711372392	1160.074126	0.004429	0.004418
836138.102392055	3.17029711372392	979.414646	0.003739	0.003721
913366.322440209	3.47930923326645	745.348692	0.002846	0.002836
997627.953730738	3.47930923326645	615.928021	0.002351	0.002347
1089563.60337761	3.67173354305778	474.034106	0.001810	0.001814
1189871.92166894	3.67173354305778	378.120453	0.001444	0.001459
1299315.7617508	3.27641082869181	321.876370	0.001229	0.001241
1418726.79939005	3.27641082869181	231.193983	0.000883	0.000912
1549012.99566814	3.27641082869181	159.872876	0.000610	0.000648
1691164.75666493	3.27641082869181	106.069620	0.000405	0.000443
